@relation C:\Users\Mishel\Desktop\SADPRACTICA4\DATOS\sms_spam\sms_spam\ 

@attribute id NUMERIC
@attribute text string
@attribute class {ham,spam}

@data
2490,'	You can donate £2.50 to UNICEFs Asian Tsunami disaster support fund by texting DONATE to 864233. £2.50 will be added to your next bill',spam
2491,'	You have an important customer service announcement from PREMIER.',spam
2492,'Nothing just getting msgs by dis name wit different nos..',ham	
2493,'(No promises on when though, havent even gotten dinner yet)',ham	
2494,'Have you laid your airtel line to rest?',ham	
2495,'No one interested. May be some business plan.',ham	
2496,'Hey sathya till now we dint meet not even a single time then how can i saw the situation sathya.',ham	
2497,'	Congratulations YOUVE Won. Youre a Winner in our August £1000 Prize Draw. Call 09066660100 NOW. Prize Code 2309.',spam
2498,'Hey doc pls I want to get nice t shirt for my hubby nice fiting ones my budget is  &lt;#&gt; k help pls I will load d card abi hw,keep me posted luv. 2 mj',ham	
2499,'I went to project centre',ham	
2500,'"AH POOR BABY!HOPE URFEELING BETTERSN LUV! PROBTHAT OVERDOSE OF WORK HEY GO CAREFUL SPK 2 U SN LOTS OF LOVEJEN XXX."',ham	
2501,'Im also came to room.',ham	
2502,'Bloody hell, cant believe you forgot my surname Mr . Ill give u a clue, its spanish and begins with m... ',ham	
2503,'ELLO BABE U OK?',ham	
2504,'R u over scratching it?',ham	
2505,'Purity of friendship between two is not about smiling after reading the forwarded message..Its about smiling just by seeing the name. Gud evng musthu',ham	
2506,'A pure hearted person can have a wonderful smile that makes even his/her enemies to feel guilty for being an enemy.. So catch the world with your smile..:) GOODMORNING &amp; HAVE A SMILEY SUNDAY..:)',ham	
2507,'Sorry, Ill call later',ham	
2508,'	Bored housewives! Chat n date now! 0871750.77.11! BT-national rate 10p/min only from landlines!',spam
2509,'	SIX chances to win CASH! From 100 to 20,000 pounds txt> CSH11 and send to 87575. Cost 150p/day, 6days, 16+ TsandCs apply Reply HL 4 info',spam
2510,'Wheres my boytoy? I miss you ... What happened?',ham	
2511,'Just got part Nottingham - 3 hrs 63miles. Good thing i love my man so much, but only doing 40mph. Hey ho',ham	
2512,'Today is ACCEPT DAY..U Accept me as? Brother Sister Lover Dear1 Best1 Clos1 Lvblefrnd Jstfrnd Cutefrnd Lifpartnr Belovd Swtheart Bstfrnd No rply means enemy',ham	
2513,', ,  and  picking them up from various points | going 2 yeovil | and they will do the motor project 4 3 hours | and then u take them home. || 12 2 5.30 max. || Very easy',ham	
2514,'Okay but i thought you were the expert',ham	
2515,'Hello, my love! How goes that day ? I wish your well and fine babe and hope that you find some job prospects. I miss you, boytoy ... *a teasing kiss*',ham	
2516,'Do u still have plumbers tape and a wrench we could borrow?',ham	
2517,'	2/2 146tf150p',spam
2518,'Ok ill send you with in  &lt;DECIMAL&gt;  ok.',ham	
2519,'All done? All handed in? Celebrations in full swing yet?',ham	
2520,'Call me, i am senthil from hsbc.',ham	
2521,'	New TEXTBUDDY Chat 2 horny guys in ur area 4 just 25p Free 2 receive Search postcode or at gaytextbuddy.com. TXT ONE name to 89693',spam
2522,'I think I‘m waiting for the same bus! Inform me when you get there, if you ever get there.',ham	
2523,'	WINNER! As a valued network customer you hvae been selected to receive a £900 reward! To collect call 09061701444. Valid 24 hours only. ACL03530150PM',spam
2524,'I meant as an apology from me for texting you to get me drugs at  &lt;#&gt; at night',ham	
2525,'Did you try making another butt.',ham	
2526,'	Thanks 4 your continued support Your question this week will enter u in2 our draw 4 £100 cash. Name the NEW US President? txt ans to 80082',spam
2527,'Tell me again what your address is',ham	
2528,'	Urgent Ur £500 guaranteed award is still unclaimed! Call 09066368327 NOW closingdate04/09/02 claimcode M39M51 £1.50pmmorefrommobile2Bremoved-MobyPOBox734LS27YF',spam
2529,'Hmmm.... Mayb can try e shoppin area one, but forgot e name of hotel...',ham	
2530,'Darren was saying dat if u meeting da ge den we dun meet 4 dinner. Cos later u leave xy will feel awkward. Den u meet him 4 lunch lor.',ham	
2531,'I have no idea where you are',ham	
2532,'Small problem in auction:)punj now asking tiwary',ham	
2533,'Helloooo... Wake up..! "Sweet" "morning" "welcomes" "You" "Enjoy" "This Day" "with full of joy".. "GUD MRNG".',ham	
2534,'	-PLS STOP bootydelious (32/F) is inviting you to be her friend. Reply YES-434 or NO-434 See her: www.SMS.ac/u/bootydelious STOP? Send STOP FRND to 62468',spam
2535,'I had askd u a question some hours before. Its answer',ham	
2536,'Will it help if we propose going back again tomorrow',ham	
2537,'Yo dude guess who just got arrested the other day',ham	
2538,'Or better still can you catch her and let ask her if she can sell  &lt;#&gt;  for me.',ham	
2539,'Well that must be a pain to catch',ham	
2540,'	Loan for any purpose £500 - £75,000. Homeowners + Tenants welcome. Have you been previously refused? We can still help. Call Free 0800 1956669 or text back help',spam
2541,'I dont have any of your file in my bag..i was in work when you called me.i ll tell you if i find anything in my room.',ham	
2542,'Hi its Kate how is your evening? I hope i can see you tomorrow for a bit but i have to bloody babyjontet! Txt back if u can. :) xxx',ham	
2543,'	Dont forget you can place as many FREE Requests with 1stchoice.co.uk as you wish. For more Information call 08707808226.',spam
2544,'Oh ho. Is this the first time u use these type of words',ham	
2545,'	Customer Loyalty Offer:The NEW Nokia6650 Mobile from ONLY £10 at TXTAUCTION! Txt word: START to No: 81151 & get yours Now! 4T&Ctxt TC 150p/MTmsg',spam
2546,'	You have 1 new message. Please call 08712400200.',spam
2547,'U dont know how stubborn I am. I didnt even want to go to the hospital. I kept telling Mark Im not a weak sucker. Hospitals are for weak suckers.',ham	
2548,'Hows ur paper?',ham	
2549,'Honey, can you pls find out how much they sell Predicte in Nigeria. And how many times can it be used. Its very important to have a reply before monday',ham	
2550,'I thk 50 shd be ok he said plus minus 10.. Did ü leave a line in between paragraphs?',ham	
2551,'Ryder unsold.now gibbs.',ham	
2552,'Now, whats your house # again ? And do you have any beer there ?',ham	
2553,'Life is more strict than teacher... Bcoz Teacher teaches lesson &amp; then conducts exam, But Life first conducts Exam &amp; then teaches Lessons. Happy morning. . .',ham	
2554,'What Im saying is if you havent explicitly told nora I know someone Im probably just not gonna bother',ham	
2555,'Hi.:)technical support.providing assistance to us customer through call and email:)',ham	
2556,'I uploaded mine to Facebook',ham	
2557,'	You have 1 new message. Please call 08718738034.',spam
2558,'Nice.nice.how is it working?',ham	
2559,'	YES! The only place in town to meet exciting adult singles is now in the UK. Txt CHAT to 86688 now! 150p/Msg.',spam
2560,'is your hamster dead? Hey so tmr i meet you at 1pm orchard mrt? ',ham	
2561,'IM GONNAMISSU SO MUCH!!I WOULD SAY IL SEND U A POSTCARD BUTTHERES ABOUTAS MUCH CHANCE OF MEREMEMBERIN ASTHERE IS OFSI NOT BREAKIN HIS CONTRACT!! LUV Yaxx',ham	
2562,'hi my darlin im on my way to London and we have just been smashed into by another driver! and have a big dent! im really missing u what have u been up to? xxx',ham	
2563,'Hope you are having a great new semester. Do wish you the very best. You are made for greatness.',ham	
2564,'	SMS. ac JSco: Energy is high, but u may not know where 2channel it. 2day ur leadership skills r strong. Psychic? Reply ANS w/question. End? Reply END JSCO',spam
2565,'	Dear Matthew please call 09063440451 from a landline, your complimentary 4*Lux Tenerife holiday or £1000 CASH await collection. ppm150 SAE T&Cs Box334 SK38XH.',spam
2566,'Im turning off my phone. My moms telling everyone I have cancer. And my sister wont stop calling. It hurts to talk. Cant put up with it. See u when u get home. Love u',ham	
2567,'Merry Christmas to you too babe, i love ya *kisses*',ham	
2568,'K..give back my thanks.',ham	
2569,'Gain the rights of a wife.dont demand it.i am trying as husband too.Lets see',ham	
2570,'I love u 2 babe! R u sure everything is alrite. Is he being an idiot? Txt bak girlie',ham	
2571,'Im really sorry i wont b able 2 do this friday.hope u can find an alternative.hope yr terms going ok:-)',ham	
2572,'Sorry, Ill call later',ham	
2573,'Dizzamn, aight Ill ask my suitemates when I get back',ham	
2574,'Thank you. do you generally date the brothas?',ham	
2575,'You still around? Looking to pick up later',ham	
2576,'Sorry battery died, yeah Im here',ham	
2577,'Sorry i cant take your call right now. It so happens that there r 2waxsto do wat you want. She can come and ill get her medical insurance. And shell be able to deliver and have basic care. Im currently shopping for the right medical insurance for her. So just give me til friday morning. Thats when i.ll see the major person that can guide me to the right insurance.',ham	
2578,'No. I dont want to hear anything',ham	
2579,'I cant pick the phone right now. Pls send a message',ham	
2580,'I want  &lt;#&gt;  rs da:)do you have it?',ham	
2581,'One small prestige problem now.',ham	
2582,'	Goal! Arsenal 4 (Henry, 7 v Liverpool 2 Henry scores with a simple shot from 6 yards from a pass by Bergkamp to give Arsenal a 2 goal margin after 78 mins.',spam
2583,'What time should I tell my friend to be around?',ham	
2584,'Im home.',ham	
2585,'Hey u still at the gym?',ham	
2586,'Had the money issue weigh me down but thanks to you, I can breathe easier now. I.ll make sure you dont regret it. Thanks.',ham	
2587,'I got a call from a landline number. . . I am asked to come to anna nagar . . . I will go in the afternoon',ham	
2588,'Lol yep did that yesterday. Already got my fireplace. Now its just another icon sitting there for me.',ham	
2589,'* Was really good to see you the other day dudette, been missing you!',ham	
2590,'Only 2% students solved this CAT question in xam... 5+3+2= &lt;#&gt;  9+2+4= &lt;#&gt;  8+6+3= &lt;#&gt;  then 7+2+5=????? Tell me the answer if u r brilliant...1thing.i got d answr.',ham	
2591,'Ok im not sure what time i finish tomorrow but i wanna spend the evening with you cos that would be vewy vewy lubly! Love me xxx',ham	
2592,'You still at the game?',ham	
2593,'Ya ok, vikky vl c witin  &lt;#&gt; mins and il reply u..',ham	
2594,'Hi the way I was with u 2day, is the normal way&this is the real me. UR unique&I hope I know u 4 the rest of mylife. Hope u find wot was lost.',ham	
2595,'Didnt you get hep b immunisation in nigeria.',ham	
2596,'Ever green quote ever told by Jerry in cartoon "A Person Who Irritates u Always Is the one Who Loves u Vry Much But Fails to Express It...!..!! :-) :-) gud nyt',ham	
2597,'Ill meet you in the lobby',ham	
2598,'	22 days to kick off! For Euro2004 U will be kept up to date with the latest news and results daily. To be removed send GET TXT STOP to 83222',spam
2599,'	Want 2 get laid tonight? Want real Dogging locations sent direct 2 ur Mob? Join the UKs largest Dogging Network by txting MOAN to 69888Nyt. ec2a. 31p.msg@150p',spam
2600,'Could you not read me, my Love ? I answered you',ham	
2601,'Haiyoh... Maybe your hamster was jealous of million',ham	
2602,'You will go to walmart. I.ll stay.',ham	
2603,'Men like shorter ladies. Gaze up into his eyes.',ham	
2604,'Yup ok thanx...',ham	
2605,'Once a fishrman woke early in d mrng. It was very dark. He waited a while &amp; found a sack ful of stones. He strtd throwin thm in2 d sea 2 pass time. Atlast he had jus 1stone, sun rose up &amp; he found out tht those r nt stones, those were diamonds. Moral:"Dont wake up early in d mrng GOOD night',ham	
2606,'Where @',ham	
2607,'All e best 4 ur exam later.',ham	
2608,'	Welcome! Please reply with your AGE and GENDER to begin. e.g 24M',spam
2609,'	How come it takes so little time for a child who is afraid of the dark to become a teenager who wants to stay out all night?',spam
2610,'I‘m parked next to a MINI!!!! When are you coming in today do you think?',ham	
2611,'Ive told you everything will stop. Just dont let her get dehydrated.',ham	
2612,'somewhere out there beneath the pale moon light someone think in of u some where out there where dreams come true... goodnite &amp; sweet dreams',ham	
2613,'Yup i thk so until e shop closes lor.',ham	
2614,'Have you emigrated or something? Ok maybe 5.30 was a bit hopeful...',ham	
2615,'Hi did u decide wot 2 get 4 his bday if not ill prob jus get him a voucher frm virgin or sumfing ',ham	
2616,'Meanwhile in the shit suite: xavier decided to give us  &lt;#&gt;  seconds of warning that samantha was coming over and is playing jays guitar to impress her or some shit. Also I dont think doug realizes I dont live here anymore',ham	
2617,'	Ur cash-balance is currently 500 pounds - to maximize ur cash-in now send GO to 86688 only 150p/msg. CC 08718720201 HG/Suite342/2Lands Row/W1J6HL',spam
2618,'This pain couldnt have come at a worse time.',ham	
2619,'Im meeting Darren...',ham	
2620,'Wot is u up 2 then bitch?',ham	
2621,'O. Well uv causes mutations. Sunscreen is like essential thesedays',ham	
2622,'As per your request Maangalyam (Alaipayuthe) has been set as your callertune for all Callers. Press *9 to copy your friends Callertune',ham	
2623,'Jus finish my lunch on my way home lor... I tot u dun wan 2 stay in sch today...',ham	
2624,'DO NOT B LATE LOVE MUM',ham	
2625,'Youre not sure that Im not trying to make xavier smoke because I dont want to smoke after being told I smoke too much?',ham	
2626,'Its ok., i just askd did u knw tht no?',ham	
2627,'Can you use foreign stamps for whatever you send them off for? ',ham	
2628,'All e best 4 ur driving tmr :-)',ham	
2629,'S da..al r above  &lt;#&gt;',ham	
2630,'Aight Ive been set free, think you could text me blakes address? It occurs to me Im not quite as sure what Im doing as I thought I was',ham	
2631,'Sorry, Ill call later',ham	
2632,'Oops my phone died and I didnt even know. Yeah I like it better.',ham	
2633,'	URGENT! Your Mobile No was awarded a £2,000 Bonus Caller Prize on 1/08/03! This is our 2nd attempt to contact YOU! Call 0871-4719-523 BOX95QU BT National Rate',spam
2634,'	Hi, the SEXYCHAT girls are waiting for you to text them. Text now for a great night chatting. send STOP to stop this service',spam
2635,'I agree. So i can stop thinkin about ipad. Can you please ask macho the same question.',ham	
2636,'What do u reckon as need 2 arrange transport if u cant do it, thanks',ham	
2637,'	Congrats! 1 year special cinema pass for 2 is yours. call 09061209465 now! C Suprman V, Matrix3, StarWars3, etc all 4 FREE! bx420-ip4-5we. 150pm. Dont miss out! ',spam
2638,'Sir, I need Velusamy sirs date of birth and company bank facilities details.',ham	
2639,'	You are awarded a SiPix Digital Camera! call 09061221061 from landline. Delivery within 28days. T Cs Box177. M221BP. 2yr warranty. 150ppm. 16 . p p£3.99',spam
2640,'Hows the pain dear?y r u smiling?',ham	
2641,'I not busy juz dun wan 2 go so early.. Hee.. ',ham	
2642,'	Want a new Video Phone? 750 anytime any network mins? Half price line rental free text for 3 months? Reply or call 08000930705 for free delivery',spam
2643,'Dunno lei... I might b eatin wif my frens... If ü wan to eat then i wait 4 ü lar',ham	
2644,'Raji..pls do me a favour. Pls convey my Birthday wishes to Nimya. Pls. Today is her birthday.',ham	
2645,'	Loans for any purpose even if you have Bad Credit! Tenants Welcome. Call NoWorriesLoans.com on 08717111821',spam
2646,'New Theory: Argument wins d SITUATION, but loses the PERSON. So dont argue with ur friends just.. . . . kick them &amp; say, Im always correct.!',ham	
2647,'Home so we can always chat',ham	
2648,'	Get the official ENGLAND poly ringtone or colour flag on yer mobile for tonights game! Text TONE or FLAG to 84199. Optout txt ENG STOP Box39822 W111WX £1.50',spam
2649,'	Collect your VALENTINES weekend to PARIS inc Flight & Hotel + £200 Prize guaranteed! Text: PARIS to No: 69101. www.rtf.sphosting.com',spam
2650,'1) Go to write msg 2) Put on Dictionary mode 3)Cover the screen with hand, 4)Press  &lt;#&gt; . 5)Gently remove Ur hand.. Its interesting..:)',ham	
2651,'Do you think i can move  &lt;#&gt;  in a week',ham	
2652,'Short But Cute : " Be a good person , but dont try to prove" ..... Gud mrng...',ham	
2653,'I have 2 sleeping bags, 1 blanket and paper and  phone details. Anything else?',ham	
2654,'	Dear Uve been invited to XCHAT. This is our final attempt to contact u! Txt CHAT to 86688 150p/MsgrcvdHG/Suite342/2Lands/Row/W1J6HL LDN 18 yrs',spam
2655,'Yes. They replied my mail. Im going to the management office later. Plus will in to bank later also.or on wednesday.',ham	
2656,'Rofl. Its true to its name',ham	
2657,'	18 days to Euro2004 kickoff! U will be kept informed of all the latest news and results daily. Unsubscribe send GET EURO STOP to 83222.',spam
2658,'Come round, its . ',ham	
2659,'The Xmas story is peace.. The Xmas msg is love.. The Xmas miracle is jesus.. Hav a blessed month ahead &amp; wish U Merry Xmas...',ham	
2660,'Yes but i dont care! I need you bad, princess!',ham	
2661,'Haha... Yup hopefully  we will lose a few kg by mon. after hip hop can go orchard and weigh again',ham	
2662,'26th OF JULY',ham	
2663,'Hey leave it. not a big deal:-) take care.',ham	
2664,'Change again... Its e one next to escalator...',ham	
2665,'Im in class. Will holla later',ham	
2666,'Leave it de:-). Start Prepare for next:-)..',ham	
2667,'Call me when you/carlos is/are here, my phones vibrate is acting up and I might not hear texts',ham	
2668,'Good FRIENDS CaRE for each Other.. CLoSE Friends UNDERSTaND each Other... and TRUE Friends STaY forever beyond words, beyond time. Gud ni8',ham	
2669,'The worlds most happiest frnds never have the same characters... Dey just have the best understanding of their differences...',ham	
2670,'Tell dear what happen to you. Why you talking to me like an alian',ham	
2671,'	Win the newest Harry Potter and the Order of the Phoenix (Book 5) reply HARRY, answer 5 questions - chance to be the first among readers!',spam
2672,'I can send you a pic if you like :)',ham	
2673,'Sounds great! Are you home now?',ham	
2674,'	You will be receiving this weeks Triple Echo ringtone shortly. Enjoy it!',spam
2675,'	Todays Voda numbers ending 7548 are selected to receive a $350 award. If you have a match please call 08712300220 quoting claim code 4041 standard rates app',spam
2676,'	Congratulations ur awarded either £500 of CD gift vouchers & Free entry 2 our £100 weekly draw txt MUSIC to 87066 TnCs www.Ldew.com1win150ppmx3age16',spam
2677,'Ok. So april. Cant wait',ham	
2678,'	Shop till u Drop, IS IT YOU, either 10K, 5K, £500 Cash or £100 Travel voucher, Call now, 09064011000. NTT PO Box CR01327BT fixedline Cost 150ppm mobile vary',spam
2679,'Sir, i am waiting for your call.',ham	
2680,'How much for an eighth?',ham	
2681,'Sorry pa, i dont knw who ru pa?',ham	
2682,'cool. We will have fun practicing making babies!',ham	
2683,'I dunno they close oredi not... Ü v ma fan...',ham	
2684,'You got called a tool?',ham	
2685,'Hiya , have u been paying money into my account? If so, thanks. Got a pleasant surprise when i checked my balance -u c, i dont get statements 4 that acc',ham	
2686,'Dear how is chechi. Did you talk to her',ham	
2687,'Im in class. Did you get my text.',ham	
2688,'	(Bank of Granite issues Strong-Buy) EXPLOSIVE PICK FOR OUR MEMBERS *****UP OVER 300% *********** Nasdaq Symbol CDGT That is a $5.00 per..',spam
2689,'	SMS SERVICES For your inclusive text credits pls gotto www.comuk.net login 3qxj9 unsubscribe with STOP no extra charge help 08702840625 comuk.220cm2 9AE',spam
2690,'SERIOUSLY. TELL HER THOSE EXACT WORDS RIGHT NOW.',ham	
2691,'Height of "Oh shit....!!" situation: A guy throws a luv letter on a gal but falls on her brothers head whos a gay,.;-):-D',ham	
2692,'Ill call you evening ill some ideas.',ham	
2693,'You are a very very very very bad girl. Or lady.',ham	
2694,'Thankyou so much for the call. I appreciate your care.',ham	
2695,'Wat ü doing now?',ham	
2696,'	Please call our customer service representative on FREEPHONE 0808 145 4742 between 9am-11pm as you have WON a guaranteed £1000 cash or £5000 prize!',spam
2697,'ZOE IT JUST HIT ME 2 IM FUCKING SHITIN MYSELF IL DEFO TRY MY HARDEST 2 CUM 2MOROW LUV U MILLIONS LEKDOG',ham	
2698,'K:)k..its good:)when are you going?',ham	
2699,'Sorry im not free...',ham	
2700,'He like not v shock leh. Cos telling shuhui is like telling leona also. Like dat almost all know liao. He got ask me abt ur reaction lor.',ham	
2701,'Wat u doing there?',ham	
2702,'I want snow. Its just freezing and windy.',ham	
2703,'Okie',ham	
2704,'So when do you wanna gym harri',ham	
2705,'How much would it cost to hire a hitman',ham	
2706,'Do you know where my lab goggles went',ham	
2707,'Hello! Hows you and how did saturday go? I was just texting to see if youd decided to do anything tomo. Not that im trying to invite myself or anything!',ham	
2708,'I thought slide is enough.',ham	
2709,'Hi! This is Roger from CL. How are you?',ham	
2710,'Gudnite....tc...practice going on',ham	
2711,'Sorry, Ill call you  later. I am in meeting sir.',ham	
2712,'Nah im goin 2 the wrks with j wot bout u?',ham	
2713,'No..he joined today itself.',ham	
2714,'	INTERFLORA - Its not too late to order Interflora flowers for christmas call 0800 505060 to place your order before Midnight tomorrow.',spam
2715,'	Wan2 win a Meet+Greet with Westlife 4 U or a m8? They are currently on what tour? 1)Unbreakable, 2)Untamed, 3)Unkempt. Text 1,2 or 3 to 83049. Cost 50p +std text',spam
2716,'That‘s the thing with apes, u can fight to the death to keep something, but the minute they have it when u let go, thats it!',ham	
2717,'And pls pls drink plenty plenty water',ham	
2718,'Sounds like you have many talents! would you like to go on a dinner date next week?',ham	
2719,'Dad wanted to talk about the apartment so I got a late start, omw now',ham	
2720,'I know but you need to get hotel now. I just got my invitation but i had to apologise. Cali is to sweet for me to come to some english blokes weddin',ham	
2721,'Yup song bro. No creative. Neva test quality. He said check review online.',ham	
2722,'She told to hr that he want posting in chennai:)because im working here:)',ham	
2723,'Hi this is yijue, can i meet u at 11 tmr?',ham	
2724,'How much you got for cleaning',ham	
2725,'My computer just fried the only essential part we dont keep spares of because my fucking idiot roommates looovvve leaving the thing running on full  &lt;#&gt; /7',ham	
2726,'I can probably come by, everybodys done around  &lt;#&gt;  right?',ham	
2727,'Wat r u doing now?',ham	
2728,'I gotta collect da car at 6 lei.',ham	
2729,'It‘s £6 to get in, is that ok?',ham	
2730,'Yes i will be there. Glad you made it.',ham	
2731,'Honestly ive just made a lovely cup of tea and promptly dropped my keys in it and then burnt my fingers getting them out!',ham	
2732,'No. Thank you. Youve been wonderful',ham	
2733,'Hey you can pay. With salary de. Only  &lt;#&gt; .',ham	
2734,'Why didnt u call on your lunch?',ham	
2735,'Dunno da next show aft 6 is 850. Toa payoh got 650.',ham	
2736,'Dips cell dead. So i m coming with him. U better respond else we shall come back.',ham	
2737,'	Congratulations! Thanks to a good friend U have WON the £2,000 Xmas prize. 2 claim is easy, just call 08718726978 NOW! Only 10p per minute. BT-national-rate',spam
2738,'	Update_Now - 12Mths Half Price Orange line rental: 400mins...Call MobileUpd8 on 08000839402 or call2optout=J5Q',spam
2739,'	Reply to win £100 weekly! Where will the 2006 FIFA World Cup be held? Send STOP to 87239 to end service',spam
2740,'A bloo bloo bloo Ill miss the first bowl',ham	
2741,'Ü dun wan to watch infernal affair?',ham	
2742,'	URGENT! We are trying to contact U. Todays draw shows that you have won a £2000 prize GUARANTEED. Call 09058094507 from land line. Claim 3030. Valid 12hrs only',spam
2743,'Yay cant wait to party together!',ham	
2744,'Cancel cheyyamo?and get some money back?',ham	
2745,'Ü only send me the contents page...',ham	
2746,'Hows the street where the end of library walk is?',ham	
2747,'	Auction round 4. The highest bid is now £54. Next maximum bid is £71. To bid, send BIDS e. g. 10 (to bid £10) to 83383. Good luck.',spam
2748,'A swt thought: "Nver get tired of doing little things 4 lovable persons.." Coz..somtimes those little things occupy d biggest part in their Hearts.. Gud ni8',ham	
2749,'Im gonna say no. Sorry. I would but as normal am starting to panic about time. Sorry again! Are you seeing on Tuesday?',ham	
2750,'A cute thought for friendship: "Its not necessary to share every secret with ur close Frnd, but watever u shared should be true"....',ham	
2751,'Ive not sent it. He can send me.',ham	
2752,'Well. Im computerless. Time to make some oreo truffles',ham	
2753,'Infact happy new year. How are you where are you when are we seeing',ham	
2754,'	500 free text msgs. Just text ok to 80488 and well credit your account',spam
2755,'Tell me something. Thats okay.',ham	
2756,'I didnt get anything da',ham	
2757,'Whats up bruv, hope you had a great break. Do have a rewarding semester.',ham	
2758,'K..k..im also fine:)when will you complete the course?',ham	
2759,'I will be gentle baby! Soon you will be taking all  &lt;#&gt;  inches deep inside your tight pussy...',ham	
2760,'There the size of elephant tablets & u shove um up ur ass!!',ham	
2761,'I had a good time too. Its nice to do something a bit different with my weekends for a change. See ya soon',ham	
2762,'hanks lotsly!',ham	
2763,'Great. I was getting worried about you. Just know that a wonderful and caring person like you will have only the best in life. Know that u r wonderful and Gods love is yours.',ham	
2764,'I like to think theres always the possibility of being in a pub later.',ham	
2765,'Yes! How is a pretty lady like you single?',ham	
2766,'Good. Good job. I like entrepreneurs',ham	
2767,'Hello hun how ru? Its here by the way. Im good. Been on 2 dates with that guy i met in walkabout so far. We have to meet up soon. Hows everyone else?',ham	
2768,'I need you to be in my strong arms...',ham	
2769,'Jus finish bathing...',ham	
2770,'	FREE for 1st week! No1 Nokia tone 4 ur mobile every week just txt NOKIA to 8077 Get txting and tell ur mates. www.getzed.co.uk POBox 36504 W45WQ 16+ norm150p/tone',spam
2771,'	Got what it takes 2 take part in the WRC Rally in Oz? U can with Lucozade Energy! Text RALLY LE to 61200 (25p), see packs or lucozade.co.uk/wrc & itcould be u!',spam
2772,'He says hi and to get your ass back to south tampa (preferably at a kegger)',ham	
2773,'How about clothes, jewelry, and trips?',ham	
2774,'Hi i wont b ard 4 christmas. But do enjoy n merry xmas.',ham	
2775,'Sorry da thangam, very very sorry i am held up with prasad.',ham	
2776,'Tired. I havent slept well the past few nights.',ham	
2777,'Oh k. . I will come tomorrow',ham	
2778,'	Had your mobile 11 months or more? U R entitled to Update to the latest colour mobiles with camera for Free! Call The Mobile Update Co FREE on 08002986030',spam
2779,'Honeybee Said: *Im d Sweetest in d World* God Laughed &amp; Said: *Wait,U Havnt Met d Person Reading This Msg* MORAL: Even GOD Can Crack Jokes! GM+GN+GE+GN:)',ham	
2780,'	You have won a guaranteed £200 award or even £1000 cashto claim UR award call free on 08000407165 (18+) 2 stop getstop on 88222 PHP',spam
2781,'U wake up already? Thanx 4 e tau sar piah its quite nice.',ham	
2782,'Guai... Ü shd haf seen him when hes naughty... Ü so free today? Can go jogging...',ham	
2783,'K da:)how many page you want?',ham	
2784,'Nope ill come online now..',ham	
2785,'	UR awarded a City Break and could WIN a £200 Summer Shopping spree every WK. Txt STORE to 88039 . SkilGme. TsCs087147403231Winawk!Age16 £1.50perWKsub',spam
2786,'Im at bruce &amp; fowler now but Im in my moms car so I cant park (long story)',ham	
2787,'Hope you are having a good week. Just checking in',ham	
2788,'I wanted to wish you a Happy New Year and I wanted to talk to you about some legal advice to do with when Gary and I split but in person. Ill make a trip to Ptbo for that. I hope everything is good with you babe and I love ya :)',ham	
2789,'You can jot down things you want to remember later.',ham	
2790,'Doc prescribed me morphine cause the other pain meds arent enough. Waiting for my mom to bring it. That med should kick in fast so Im gonna try to be on later',ham	
2791,'its cool but tyler had to take off so were gonna buy for him and drop it off at his place later tonight. Our total order is a quarter, you got enough?',ham	
2792,'Lol! Oops sorry! Have fun. ',ham	
2793,'I said its okay. Sorry',ham	
2794,'I know complain num only..bettr directly go to bsnl offc nd apply for it..',ham	
2795,'Well done and ! luv ya all ',ham	
2796,'Hey you told your name to gautham ah?',ham	
2797,'have you ever had one foot before?',ham	
2798,'Hi, my love! How goes that day? Fuck, this morning I woke and dropped my cell on the way down the stairs but it seems alright ... *phews* I miss you !',ham	
2799,'Please give it 2  or i will pick it up on Tuesday evening about 8 if that is ok.',ham	
2800,'As per your request Melle Melle (Oru Minnaminunginte Nurungu Vettam) has been set as your callertune for all Callers. Press *9 to copy your friends Callertune',ham	
2801,'Let me know how to contact you. Ive you settled in a room. Lets know you are ok.',ham	
2802,'	U have a secret admirer who is looking 2 make contact with U-find out who they R*reveal who thinks UR so special-call on 09058094599',spam
2803,'Me too watching surya movie only. . .after 6 pm vijay movie POKKIRI',ham	
2804,'Hello my little party animal! I just thought Id buzz you as you were with your friends ...*grins*... Reminding you were loved and send a naughty adoring kiss',ham	
2805,'jay says hell put in  &lt;#&gt;',ham	
2806,'I prefer my free days... Tues, wed, fri oso can... Ü ask those workin lor...',ham	
2807,'Pls send me the correct name da.',ham	
2808,'	WIN a year supply of CDs 4 a store of ur choice worth £500 & enter our £100 Weekly draw txt MUSIC to 87066 Ts&Cs www.Ldew.com.subs16+1win150ppmx3',spam
2809,'Ok i will tell her to stay out. Yeah its been tough but we are optimistic things will improve this month.',ham	
2810,'Finally it has happened..! Aftr decades..! BEER is now cheaper than PETROL! The goverment expects us to "DRINK". . . But dont "DRIVE "',ham	
2811,'You bad girl. I can still remember them',ham	
2812,'	goldviking (29/M) is inviting you to be his friend. Reply YES-762 or NO-762 See him: www.SMS.ac/u/goldviking STOP? Send STOP FRND to 62468',spam
2813,'Ok. Not much to do here though. H&M Friday, cant wait. Dunno wot the hell im gonna do for another 3 weeks! Become a slob- oh wait, already done that! ',ham	
2814,'What Today-sunday..sunday is holiday..so no work..',ham	
