@relation sms_spam

@attribute id NUMERIC
@attribute text string
@attribute class {ham,spam}

@data
996,'Ha... Both of us doing e same thing. But i got tv 2 watch. U can thk of where 2 go tonight or u already haf smth in mind...',ham	
997,'Thats a shame! Maybe cld meet for few hrs tomo?',ham	
998,'	Orange customer, you may now claim your FREE CAMERA PHONE upgrade for your loyalty. Call now on 0207 153 9996. Offer ends 14thMarch. T&Cs apply. Opt-out availa',spam
999,'	Thanks for your ringtone order, reference number X49.Your mobile will be charged 4.50. Should your tone not arrive please call customer services 09065989182',spam
1000,'Thats cool. i am a gentleman and will treat you with dignity and respect.',ham	
1001,'	Someone U know has asked our dating service 2 contact you! Cant guess who? CALL 09058095107 NOW all will be revealed. POBox 7, S3XY 150p ',spam
1002,'Like a personal sized or what',ham	
1003,'	I dont know u and u dont know me. Send CHAT to 86688 now and lets find each other! Only 150p/Msg rcvd. HG/Suite342/2Lands/Row/W1J6HL LDN. 18 years or over.',spam
1004,'K, Ill work something out',ham	
1005,'here is my new address -apples&pairs&all that malarky',ham	
1006,'You know, wot people wear. T shirts, jumpers, hat, belt, is all we know. We r at Cribbs',ham	
1007,'U too...',ham	
1008,'I got another job! The one at the hospital doing data analysis or something, starts on monday! Not sure when my thesis will got finished',ham	
1009,'Feel like trying kadeem again? :V',ham	
1010,'I might come to kerala for 2 days.so you can be prepared to take a leave once i finalise .dont plan any travel during my visit.need to finish urgent works.',ham	
1011,'	Please call our customer service representative on FREEPHONE 0808 145 4742 between 9am-11pm as you have WON a guaranteed £1000 cash or £5000 prize!',spam
1012,'	We currently have a message awaiting your collection. To collect your message just call 08718723815.',spam
1013,'You tell what happen dont behave like this to me. Ok no need to say',ham	
1014,'IM FINE BABES AINT BEEN UP 2 MUCH THO! SAW SCARY MOVIE YEST ITS QUITE FUNNY! WANT 2MRW AFTERNOON? AT TOWN OR MALL OR SUMTHIN?xx',ham	
1015,'Detroit. The home of snow. Enjoy it.',ham	
1016,'Ya:)going for restaurant..',ham	
1017,'My friend just got here and says hes upping his order by a few grams (hes got $ &lt;#&gt; ), when can you get here?',ham	
1018,'Nvm take ur time.',ham	
1019,'Really good:)dhanush rocks once again:)',ham	
1020,'I surely dont forgot to come:)i will always be in touch in with you:-)',ham	
1021,'Probably gonna swing by in a wee bit',ham	
1022,'	Free entry in 2 a wkly comp to win FA Cup final tkts 21st May 2005. Text FA to 87121 to receive entry question(std txt rate)T&Cs apply 08452810075over18s',spam
1023,'Tessy..pls do me a favor. Pls convey my birthday wishes to Nimya..pls dnt forget it. Today is her birthday Shijas',ham	
1024,'Do I? I thought I put it back in the box',ham	
1025,'	important information 4 orange user . today is your lucky day!2find out why log onto http://www.urawinner.com THERES A FANTASTIC SURPRISE AWAITING YOU!',spam
1026,'I fetch yun or u fetch?',ham	
1027,'Ard 530 like dat lor. We juz meet in mrt station then ü dun haf to come out.',ham	
1028,'	Mila, age23, blonde, new in UK. I look sex with UK guys. if u like fun with me. Text MTALK to 69866.18 . 30pp/txt 1st 5free. £1.50 increments. Help08718728876',spam
1029,'on a Tuesday night r u 4 real',ham	
1030,'I wonder if youll get this text?',ham	
1031,'	TheMob> Check out our newest selection of content, Games, Tones, Gossip, babes and sport, Keep your mobile fit and funky text WAP to 82468',spam
1032,'1s finish meeting call me.',ham	
1033,'I know Im lacking on most of this particular dramastorms details but for the most part Im not worried about that',ham	
1034,'Wot u up 2? Thout u were gonna call me!! Txt bak luv K',ham	
1035,'	You can stop further club tones by replying "STOP MIX" See my-tone.com/enjoy. html for terms. Club tones cost GBP4.50/week. MFL, PO Box 1146 MK45 2WT (2/3)',spam
1036,'Dude ive been seeing a lotta corvettes lately',ham	
1037,'hows my favourite person today? r u workin hard? couldnt sleep again last nite nearly rang u at 4.30',ham	
1038,'Slaaaaave ! Where are you ? Must I summon you to me all the time now ? Dont you wish to come to me on your own anymore?',ham	
1039,'Ive got ten bucks, jay is being noncomittal',ham	
1040,'… and don‘t worry we‘ll have finished by march … ish!',ham	
1041,'Frnd s not juz a word.....not merely a relationship.....its a silent promise which says ... " I will be with YOU " Wherevr.. Whenevr.. Forevr... Gudnyt dear..',ham	
1042,'I love working from home :)',ham	
1043,'Hello, my love ! How went your day ? Are you alright ? I think of you, my sweet and send a jolt to your heart to remind you ... I LOVE YOU! Can you hear it ? I screamed it across the sea for all the world to hear. Ahmad al Hallaq is loved ! and owned ! *possessive passionate kiss*',ham	
1044,'Anyway im going shopping on my own now. Cos my sis not done yet. Dun disturb u liao.',ham	
1045,'Im nt goin, got somethin on, unless they meetin 4 dinner lor... Haha, i wonder who will go tis time...',ham	
1046,'Armand says get your ass over to epsilon',ham	
1047,'Just woke up. Yeesh its late. But I didnt fall asleep til &lt;#&gt; am :/',ham	
1048,'Chk in ur belovd ms dict',ham	
1049,'Sorry I missed you babe. I was up late and slept in. I hope you enjoy your driving lesson, boytoy. I miss you too ... *teasing kiss*',ham	
1050,'Where do you need to go to get it?',ham	
1051,'	<Forwarded from 88877>FREE entry into our £250 weekly comp just send the word ENTER to 88877 NOW. 18 T&C www.textcomp.com',spam
1052,'Ron say fri leh. N he said ding tai feng cant make reservations. But he said wait lor.',ham	
1053,'Well join the  &lt;#&gt;  bus',ham	
1054,'	Call 09095350301 and send our girls into erotic ecstacy. Just 60p/min. To stop texts call 08712460324 (nat rate)',spam
1055,'Hey no I ad a crap nite was borin without ya 2 boggy with me u boring biatch! Thanx but u wait til nxt time il ave ya ',ham	
1056,'This pen thing is beyond a joke. Wont a Biro do? Dont do a masters as cant do this ever again! ',ham	
1057,'Or i go home first lar ü wait 4 me lor.. I put down my stuff first..',ham	
1058,'	FREE UNLIMITED HARDCORE PORN direct 2 your mobile Txt PORN to 69200 & get FREE access for 24 hrs then chrgd@50p per day txt Stop 2exit. This msg is free',spam
1059,'Boo. Hows things? Im back at home and a little bored already :-(',ham	
1060,'Audrie lousy autocorrect',ham	
1061,'Ya i knw u vl giv..its ok thanks kano..anyway enjoy wit ur family wit 1st salary..:-);-)',ham	
1062,'So what did the bank say about the money?',ham	
1063,'Sun cant come to earth but send luv as rays. cloud cant come to river but send luv as rain. I cant come to meet U, but can send my care as msg to U. Gud evng',ham	
1064,'I dont know what to do to come out of this so only am ask questions like this dont mistake me.',ham	
1065,'Y cant u try new invention to fly..im not joking.,',ham	
1066,'I though we shd go out n have some fun so bar in town or something – sound ok?',ham	
1067,'Oh yes, why is it like torture watching england?',ham	
1068,'Taka lor. Wat time u wan 2 come n look 4 us?',ham	
1069,'Hi dude hw r u da realy mising u today',ham	
1070,'How much are we getting?',ham	
1071,'Sorry completely forgot * will pop em round this week if your still here?',ham	
1072,'Can. Dunno wat to get 4 her...',ham	
1073,'I wont. So wats wit the guys',ham	
1074,'Sorry im getting up now, feel really bad- totally rejected that kinda me thing.',ham	
1075,'	No. 1 Nokia Tone 4 ur mob every week! Just txt NOK to 87021. 1st Tone FREE ! so get txtin now and tell ur friends. 150p/tone. 16 reply HL 4info',spam
1076,'	As a registered optin subscriber ur draw 4 £100 gift voucher will be entered on receipt of a correct ans to 80062 Whats No1 in the BBC charts',spam
1077,'Ok lor.',ham	
1078,'Well you told others youd marry them...',ham	
1079,'Lol. Well quality aint bad at all so i aint complaining',ham	
1080,'It vl bcum more difficult..',ham	
1081,'	Please call our customer service representative on 0800 169 6031 between 10am-9pm as you have WON a guaranteed £1000 cash or £5000 prize!',spam
1082,'Im not sure, I was just checking out what was happening around the area',ham	
1083,'	Panasonic & BluetoothHdset FREE. Nokia FREE. Motorola FREE & DoubleMins & DoubleTxt on Orange contract. Call MobileUpd8 on 08000839402 or call 2optout',spam
1084,'Oh Howda gud gud.. Mathe en samachara chikku:-)',ham	
1085,'	Buy Space Invaders 4 a chance 2 win orig Arcade Game console. Press 0 for Games Arcade (std WAP charge) See o2.co.uk/games 4 Terms + settings. No purchase',spam
1086,'Im a guy, browsin is compulsory',ham	
1087,'Becoz its  &lt;#&gt;  jan whn al the post ofice is in holiday so she cn go fr the post ofice...got it duffer',ham	
1088,'Hey gorgeous man. My work mobile number is. Have a good one babe. Squishy Mwahs.',ham	
1089,'You were supposed to wake ME up &gt;:(',ham	
1090,'Aiyah ok wat as long as got improve can already wat...',ham	
1091,'And by when youre done I mean now',ham	
1092,'Fuck babe ... What happened to you ? How come you never came back?',ham	
1093,'Just finished eating. Got u a plate. NOT leftovers this time.',ham	
1094,'Nope thats fine. I might have a nap tho! ',ham	
1095,'You please give us connection today itself before  &lt;DECIMAL&gt;  or refund the bill',ham	
1096,'Yes :)it completely in out of form:)clark also utter waste.',ham	
1097,'Send me yettys number pls.',ham	
1098,'I asked you to call him now ok',ham	
1099,'Is ur lecture over?',ham	
